fit_id,db_name,trial_start,trial_stop,num_trials,script_name,commit,fit_model,ref_model,disc,fit_method
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.0156,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.6722,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,12.0730,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.8912,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.6614,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.6784,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.2952,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.6114,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.6724,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.8012,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.9317,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.9679,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.9600,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,3.3108,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.2328,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.8179,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7012,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9415,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,12.6921,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.1118,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.2218,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.1410,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.5221,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.1125,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.5516,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.1515,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.5616,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.7617,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.3316,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.9917,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.1313,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.0415,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.0513,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9315,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.9020,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,12.4731,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.1323,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.0351,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.5546,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9265,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,3.5809,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7912,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.3221,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7412,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.1013,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.0456,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.6214,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.7343,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.1168,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6117,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.5829,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.1710,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.9125,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.3616,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.4416,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.1250,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.0625,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,21.8055,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.1218,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.1518,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2916,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.7714,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.8115,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.3380,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.9462,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.7314,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.2218,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.7619,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.5224,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,3.3508,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2616,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.4526,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.3113,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.2778,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.9267,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.3516,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,15.1213,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6917,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6217,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.1013,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.6445,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.2168,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.2321,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.1849,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.1718,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.5914,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.6512,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.4224,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3118,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.8125,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.9122,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,3.4009,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9990,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.2918,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.5341,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.3628,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.4169,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.3613,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.9912,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.3016,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.1228,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.1665,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.7417,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.0073,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.5074,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.8017,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.9127,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.0910,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.6822,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.4419,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.8445,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,2.6207,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.2813,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.4139,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.2459,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.7672,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.1365,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.6814,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.3716,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.0478,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.6219,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.7014,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3618,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.4261,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.8365,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.1018,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.0840,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.0743,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,12.3031,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6917,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3918,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.4514,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2316,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.7719,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.8065,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.0318,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.5216,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.2611,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2641,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.0920,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.9012,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.5461,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.3821,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.7244,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.0315,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.4247,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.1328,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.5255,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.0920,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.7053,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.5121,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.9712,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6117,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3218,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.2313,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.6260,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.0565,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.5616,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.2518,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.0118,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.2013,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,14.1735,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.5219,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.8472,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.4921,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.9517,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.1740,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6867,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,12.8932,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9181,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.9922,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.9217,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.8627,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6817,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,12.5531,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.4616,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3818,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2316,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3618,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,14.8637,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.3713,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.8517,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.6224,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,10.2192,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.8767,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.5219,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.4021,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9515,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.7514,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,11.5129,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.8317,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.8448,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7262,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2816,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.8517,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.8822,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.8422,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,13.2133,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9815,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.2216,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.4264,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.3363,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.5066,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7512,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.2223,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.7717,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.9048,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7012,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.7562,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.6917,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,7.3318,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,6.1915,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,9.0823,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,3.6509,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,4.6712,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,8.4321,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,lin,lin,5.3313,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.3013,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2352,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2503,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7758,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.0961,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5055,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2352,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2503,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7543,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.6576,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,3.8189,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.0399,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.6306,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0751,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,2.1380,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7661,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.4154,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7451,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.8158,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2803,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,4.1726,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7312,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.9970,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.7192,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5155,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2236,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.1151,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0200,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,3.5505,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.4955,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.6957,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.1061,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.6967,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5059,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.1914,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0350,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0951,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.3704,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,3.3293,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.6156,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5405,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2891,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7987,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.4865,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.1411,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5656,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.9159,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.3968,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.8245,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0901,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.0234,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.9059,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5956,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.3440,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.6607,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.8609,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.1712,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,2.0251,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,1.9570,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,2.1672,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5405,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0567,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.3679,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,3.2037,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.6807,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.0651,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.7035,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.5105,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.2503,max_pp
1,db2.h5,-1,-1,100,max_pp_fit.m,b4bd270,nonlin,lin,0.4154,max_pp
